ISIN;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
FR0014004L86;Industrials;Aerospace & Defense;https://www.dassault-aviation.com/;Dassault Aviation société anonyme;193.2;298.37;0.65;0.41;0.25;0.01
FR0014003TT8;Technology;Software - Application;https://www.3ds.com/;Dassault Systèmes SE;34.74;0;0;0;0.57;0.01
IE0000527006;Technology;Software - Application;https://www.datalex.com/;Datalex plc;0.35;0.13;2.69;3.89;1.23;0.0
DE000ENAG999;Utilities;Utilities - Diversified;https://www.eon.com/;E.ON SE;12.045;0;0;0;0.15;0.38
IT0005581365;Consumer Cyclical;Internet Retail;https://www.epricespa.it/;E.P.H.;0.3945;0;0;0;16.0;0.0
FR0010428771;Communication Services;Entertainment;https://finance.eaglefootballgroup.com/;Eagle Football Group Société anonyme;2.02;5.44;0.37;0.3;0.05;0.0
NO0010607781;;;https://twitter.com/YahooFinance;;0.003;0;0;0;0;0.0
NL0000345627;Technology;Software - Infrastructure;https://investor.ease2pay.eu/;Ease2pay N.V.;0.45;0.22;2.05;1.36;0.71;959.47
FR0007200100;Utilities;Utilities - Regulated Water;https://www.cer-eau.fr/;Compagnie Des Eaux De Royan;50.0;0;0;0;0;0.0
NL0015000CZ2;Consumer Cyclical;Auto Manufacturers;https://www.ebusco.com/;Ebusco Holding N.V.;1.755;7.14;0.25;0.16;0.42;0.0
NO0010939804;;;https://twitter.com/YahooFinance;;0.8;0;0;0;0;0.0
DE0005659700;Healthcare;Medical Devices;https://www.ezag.com/;Eckert & Ziegler SE;47.32;20.55;2.3;1.94;0.52;0.02
IT0005543332;Consumer Cyclical;Packaging & Containers;https://www.ecomembrane.com/;Ecomembrane S.p.A.;4.54;4.82;0.94;0.69;0.88;0.0
FR0013534617;Consumer Defensive;Food Distribution;https://www.ecomiam.com/;écomiam SA;2.34;3.82;0.61;0.45;0.38;0.0
BE0974313455;Technology;Information Technology Services;https://www.econocom.com/;Econocom Group SE;1.924;11.79;0.16;0.1;0.2;0.83
FR0010465534;Basic Materials;Lumber & Wood Production;https://www.eo2.fr/;Eo2 Société Anonyme;3.65;0.0;0;0;0;0.0
IT0005519837;Industrials;Consulting Services;https://eprcomunicazione.it/;Eprcomunicazione S.p.A.;1.32;1.94;0.68;0.34;0.39;0.0
FR0012882389;Healthcare;Health Information Services;https://equasens.com/;Equasens Société anonyme;40.8;17.55;2.32;2.0;0.58;0.04
NO0010096985;Energy;Oil & Gas Integrated;https://www.equinor.com/;Equinor ASA;260.2;0;0;0;0.33;0.01
IT0005312027;Financial Services;Capital Markets;https://www.equita.eu/;Equita Group S.p.A.;3.99;6.82;0.59;0.42;0.27;1.98
NO0010708605;Utilities;Utilities - Renewable;https://www.eqva.no/;Eqva ASA;4.65;5.13;0.91;0.92;0.43;0.0
FR0000131757;Basic Materials;Other Industrial Metals & Mining;https://www.eramet.com/en;ERAMET S.A.;50.5;222.09;0.23;0.17;0.26;0.04
IT0001157020;Utilities;Utilities - Renewable;https://www.erg.eu/;ERG S.p.A.;20.2;30.31;0.67;0.62;0.35;0.17
SE0000108656;Technology;Communication Equipment;https://www.ericsson.com/;Telefonaktiebolaget LM Ericsson (publ);91.36;0;0;0;0.31;0.03
FR0000062101;Consumer Cyclical;Resorts & Casinos;https://www.groupesfcmc.com/;Société Fermière du Casino Municipal de Cannes;1480.0;0;0;0;0.6;0.0
FR0011271600;;;https://twitter.com/YahooFinance;;0.353;0;0;0;0;0.0
NL0011585146;Consumer Cyclical;Auto Manufacturers;https://www.ferrari.com/;Ferrari N.V.;432.3;37.37;11.57;7.54;0.37;0.0
IT0005383291;Consumer Cyclical;Recreational Vehicles;https://www.ferrettigroup.com/;Ferretti S.p.A.;22.95;3.92;5.85;4.59;0.59;0.0
NL0015001FS8;Industrials;Infrastructure Operations;https://www.ferrovial.com/;Ferrovial SE;41.0;36.34;1.13;1.0;0.16;0.06
IT0005325912;Industrials;Tools & Accessories;https://www.fervi.com/;Fervi S.p.A.;15.4;21.35;0.72;0.52;0.52;0.15
IT0001498481;Industrials;Specialty Industrial Machinery;https://www.fidia.it/;Fidia S.p.A.;0.0708;0.9;0.08;0.05;0.1;0.0
FR0000061418;Industrials;Business Equipment & Supplies;https://www.fiducial-office-solutions.fr/;Fiducial Office Solutions;28.0;0.0;0;0;0;0.0
FR0000060535;Real Estate;Real Estate Services;https://www.fiducial-real-estate.fr/;Fiducial Real Estate;176.0;285.22;0.62;1.44;0.65;0.0
IT0003365613;Industrials;Specialty Business Services;https://www.fieramilano.it/;Fiera Milano SpA;4.035;8.26;0.49;0.42;0.25;0.0
FR0011665280;Industrials;Aerospace & Defense;https://www.figeac-aero.com/;Figeac Aero Société Anonyme;5.48;16.26;0.34;0.22;0.08;0.0
IT0004967292;Industrials;Business Equipment & Supplies;https://www.filagroup.it/;F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.;10.2;17.59;0.58;0.43;0.51;0.36
FR001400AEM6;Communication Services;Advertising Agencies;https://www.fillupmedia.fr/;Fill Up Media S.A.;6.4;6.3;1.02;0.59;0.31;0.0
FR001400M1R1;Technology;Software - Infrastructure;https://www.geci.net/;GECI International S.A.;2.8;0;0;0;0.17;0.0
FR0010040865;Real Estate;REIT - Office;https://www.gecina.fr/;Gecina;93.45;236.21;0.4;0.92;0.6;0.05
IT0003203947;Technology;Electronic Components;https://www.gefran.com/;Gefran S.p.A.;9.38;10.45;0.9;0.8;0.6;0.0
IT0005312365;Industrials;Pollution & Treatment Controls;https://www.gel.it/;Gel S.p.A.;1.89;2.75;0.69;0.54;0.5;0.0
IT0005144784;Financial Services;Credit Services;https://www.generalfinance.it/;Generalfinance S.p.A.;12.65;45.68;0.28;0.15;0.12;0.0
IT0000062072;Financial Services;Insurance - Diversified;https://www.generali.com/;Assicurazioni Generali S.p.A.;28.08;0;0;0;0.05;0.22
CH0308403085;Healthcare;Biotechnology;https://www.geneuro.com/;GeNeuro SA;0.0484;0.25;0.19;-0.28;2.17;0.0
FR0004163111;Healthcare;Biotechnology;https://www.genfit.com/;Genfit S.A.;3.68;2.51;1.47;0.84;0.42;0.0
FR0004053510;Healthcare;Biotechnology;https://www.genoway.com/;genOway Société anonyme;3.8;3.22;1.18;0.96;0.63;0.0
FR0013183985;Healthcare;Biotechnology;https://www.gensight-biologics.com/;GenSight Biologics S.A.;0.3075;0.08;3.84;-2.37;3.36;0.0
NO0011045429;;;https://twitter.com/YahooFinance;;0.0536;0;0;0;0;0.0
NO0010257728;Industrials;Marine Shipping;https://www.havilashipping.no/;Havila Shipping ASA;2.395;63.96;0.04;0.03;0.02;0.0
FR0014003VY4;;;https://twitter.com/YahooFinance;;3.75;0;0;0;0;0.0
IT0005585861;Healthcare;Healthcare Plans;https://www.healthitalia.it/;Health Italia S.p.A.;128.5;0;0;0;0.53;0.0
DE0006047004;Basic Materials;Building Materials;https://www.heidelbergmaterials.de/;Heidelberg Materials AG;122.55;147.89;0.83;0.82;0.49;0.03
NL0009269109;Industrials;Engineering & Construction;https://www.heijmans.nl/;Koninklijke Heijmans N.V.;31.15;43.22;0.72;0.48;0.3;0.47
NO0011082075;Industrials;Marine Shipping;https://www.hoeghautoliners.com/;Höegh Autoliners ASA;128.0;10.6;12.08;20.22;0.64;0.0
NO0010012636;Financial Services;Banks - Regional;https://www.hsbank.no/;Høland og Setskog Sparebank;135.0;0;0;0;0.12;0.04
IT0005108219;Consumer Cyclical;Resorts & Casinos;https://www.igrandiviaggi.it/;I Grandi Viaggi S.p.A.;1.18;2.37;0.5;0.65;0.55;1.58
FR0014005IU4;Healthcare;Medical Instruments & Supplies;https://www.iceram.fr/;I.CERAM SA;0.402;0;0;0;0.23;0.0
IT0005549255;Healthcare;Medical Devices;https://www.imdgroup.it/;I.M.D. International Medical Devices S.p.A.;1.31;2.02;0.65;0.47;0.6;0.0
FR0005854700;Industrials;Electrical Equipment & Parts;https://www.i2s.fr/;i2S SA;8.8;10.49;0.84;0.68;0.6;0.0
BE0003766806;Healthcare;Medical Devices;https://www.iba-worldwide.com/;Ion Beam Applications SA;13.82;19.68;0.7;0.43;0.22;0.0
ES0144580Y14;Utilities;Utilities - Diversified;https://www.iberdrola.com/;Iberdrola, S.A.;13.445;0;0;0;0.34;0.3
PTIBS0AM0008;Consumer Cyclical;Restaurants;https://www.ibersol.pt/;Ibersol, S.G.P.S., S.A.;7.5;15.3;0.49;0.52;0.47;0.12
FR0000035081;Real Estate;REIT - Diversified;https://www.icade.fr/;Icade;22.96;152.69;0.15;0.15;0.46;0.44
FR001400A3Q3;Technology;Electronic Components;https://www.icape-group.com/;Icape Holding S.A.;7.48;16.69;0.45;0.29;0.27;0.0
NO0010884794;;;https://twitter.com/YahooFinance;;2.28;0;0;0;0;0.0
NO0010724701;Consumer Defensive;Farm Products;https://arnarlax.is/;Icelandic Salmon AS;120.0;6.52;18.4;20.34;0.64;0.0
FR0010929125;Industrials;Specialty Business Services;https://www.id-logistics.com/;ID Logistics Group SA;388.5;359.7;1.08;0.82;0.18;0.0
NO0013107490;Technology;Software - Application;https://www.idexbiometrics.com/;IDEX Biometrics ASA;0.17;0.03;5.67;4.25;0.72;0.0
FR0010908723;Healthcare;Biotechnology;https://integragen.com/;IntegraGen SA;0.486;1.21;0.4;0.23;0.33;0.0
NO0010955883;Industrials;Specialty Industrial Machinery;https://www.integratedwind.com/;Integrated Wind Solutions ASA;48.4;7.13;6.79;8.54;0.51;0.0
IT0005460016;Financial Services;Capital Markets;https://www.intermonte.it/;Intermonte Partners SIM S.p.A.;3.02;6.6;0.46;0.35;0.22;0.0
IT0005455875;Consumer Defensive;Household & Personal Products;https://www.intercos.com/;Intercos S.p.A.;13.62;0.0;0;0;0;0.0
IT0005469371;Industrials;Specialty Business Services;https://www.internationalcarecompany.com/;International Care Company S.p.A.;1.11;0.86;1.29;0.79;0.65;0.0
ES0177542018;Industrials;Airlines;https://www.iairgroup.com/;International Consolidated Airlines Group S.A.;283.3;0;0;0;0.11;0.02
NO0013119255;Energy;Oil & Gas E&P;https://www.interoil.no/;Interoil Exploration and Production ASA;2.581;2.19;1.18;1.65;0.59;0.0
FR0004024222;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;40.6;9.65;4.21;3.59;0.71;0.04
IT0001078911;Industrials;Specialty Industrial Machinery;https://www.interpumpgroup.it/;Interpump Group S.p.A.;45.54;23.09;1.97;1.6;0.57;0.01
DE000KGX8881;Industrials;Farm & Heavy Construction Machinery;https://www.kiongroup.com/;KION GROUP AG;35.44;94.1;0.38;0.27;0.33;0.05
NO0003079709;Technology;Electronic Components;https://kitron.com/;Kitron ASA;32.82;2.41;13.62;8.55;0.34;0.1
FR0013374667;Consumer Defensive;Farm Products;https://www.kko-international.com/;KKO International SA;0.1275;0.14;0.91;0.91;0.29;0.0
FR0011038348;Communication Services;Advertising Agencies;https://www.klarsen.com/;Klarsen;1.03;2.67;0.39;0.3;0.2;0.0
NO0010833262;Industrials;Marine Shipping;https://www.combinationcarriers.com/;Klaveness Combination Carriers ASA;74.6;10.17;7.34;13.18;0.6;0.11
FR0000121964;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;28.88;68.58;0.42;0.64;0.4;0.25
NO0010360175;Real Estate;Real Estate Services;https://www.kmcp.no/;KMC Properties ASA;0.0424;17.24;0.0;0.0;0.43;0.0
IT0004552359;Basic Materials;Copper;https://www.itkgroup.it/;KME Group S.p.A.;0.915;6.28;0.15;0.11;0.16;3.18
IT0004552367;;;https://www.itkgroup.it/;KME Group S.p.A.;1.335;0.0;0;0;0;0.0
NO0011204158;Industrials;Marine Shipping;https://www.knox-energy.com/;Knox Energy Solutions AS;7.5;2771.21;0.0;0.0;0.61;0.0
DE0007193500;Industrials;Specialty Industrial Machinery;https://www.koenig-bauer.com/;Koenig & Bauer AG;13.12;73.79;0.18;0.11;0.23;0.0
NO0011016040;Consumer Cyclical;Internet Retail;https://www.komplettgroup.com/;Komplett ASA;8.1;28.92;0.28;0.19;0.37;0.0
NO0010927288;Consumer Defensive;Education & Training Services;https://lumiinvestor.com/;Lumi Gruppen AS;11.4;14.4;0.79;0.99;0.44;0.0
FR0000038242;Healthcare;Diagnostics & Research;https://www.lumibird.com/;Lumibird SA;8.98;12.67;0.71;0.47;0.49;0.0
IT0005107492;Industrials;Building Products & Equipment;https://www.luvegroup.com/;LU-VE S.p.A.;27.8;31.63;0.88;0.6;0.3;0.06
FR0000121014;Consumer Cyclical;Luxury Goods;https://www.lvmh.com/;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;630.4;187.83;3.36;2.49;0.44;0.0
NO0010405780;Healthcare;Biotechnology;https://www.lytixbiopharma.com/;Lytix Biopharma AS;7.24;1.13;6.41;4.93;0.65;0.0
NO0010976343;Industrials;Pollution & Treatment Controls;https://mvestwater.com/;M Vest Water AS;8.75;0.8;10.94;12.87;0.8;0.0
FR00140085W6;Real Estate;REIT - Retail;https://www.mrminvest.com/;MRM Group;35.5;78.37;0.45;0.8;0.5;0.23
FR0013270626;Technology;Information Technology Services;https://www.m2iformation.fr/;M2i Société anonyme;3.52;7.55;0.47;0.3;0.55;0.0
FR0012634822;Healthcare;Biotechnology;https://www.maatpharma.com/;MaaT Pharma SA;7.86;2.99;2.63;2.01;0.54;0.0
IT0005450819;Financial Services;Asset Management;https://www.mexedia.com/;Mexedia Società Per Azioni S.B.;6.5;17.87;0.36;0.18;0.4;0.0
NL0015001OI1;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;2.926;8.47;0.35;292.6;0;0.0
NL0015001OJ9;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;4.14;12.31;0.34;414.0;0;2.07
FR0010204453;Industrials;Security & Protection Services;https://www.mginternational.fr/;MG International S.A.;4.3;6.84;0.63;0.52;0.88;0.0
FR0010353888;Technology;Computer Hardware;https://www.mgi-fr.com/;MGI Digital Technology Société Anonyme;14.4;19.34;0.74;0.93;1.04;0.0
FR001400AJ45;;;https://issgovernance.com/quickscore;Compagnie Générale des Établissements Michelin Société en commandite par actions;31.96;0;0;0;0.52;0.0
FR0010500363;Financial Services;Financial Data & Stock Exchanges;https://www.nicolas-miguet-et-associes.fr/;Nicolas Miguet et Associes SA;0.063;0.0;0;0;0;33.33
BE0003731453;Consumer Defensive;Packaged Foods;https://www.mikogroup.be/;Miko NV;52.0;172.37;0.3;0.23;0.48;0.03
FR0011636083;;;https://twitter.com/YahooFinance;;0.0521;0;0;0;0;0.0
IT0005497018;Technology;Software - Application;https://www.neosperience.com/;Neosperience S.p.A.;0.74;1.69;0.44;0.33;0.56;0.0
FR001400MV37;Healthcare;Biotechnology;https://www.neovacs.com/;Neovacs S.A.;3.13;0;0;0;0.95;0.0
NL0015000RT3;Real Estate;Real Estate - Diversified;https://www.nepirockcastle.com/;NEPI Rockcastle N.V.;14139.0;10.57;1337.65;2672.78;0.59;0.0
FI0009013296;Energy;Oil & Gas Refining & Marketing;https://www.neste.com/;Neste Oyj;13.175;20.04;0.66;0.68;0.47;0.21
FR0004154060;Technology;Communication Equipment;https://www.netgem.com/;Netgem SA;0.968;0.87;1.11;0.87;0.67;7.99
IT0005545675;Communication Services;Advertising Agencies;https://www.netweekspa.it/;Netweek S.p.A.;0.011;2.32;0.0;0.0;0.24;0.0
BE0003680916;Real Estate;Real Estate Services;https://www.neufcour.com/;Compagnie Financière de Neufcour S.A.;7.3;0;0;0;0;0.0
FR0004050250;Technology;Information Technology Services;https://www.neurones.net/;Neurones S.A.;44.55;25.6;1.74;1.25;0.55;0.01
NL0009822014;Utilities;Utilities - Renewable;https://www.newsourcesenergy.com/;New Sources Energy N.V.;0.016;0.0;0;0;0;0.0
IT0005385213;;;https://twitter.com/YahooFinance;;11.9;0;0;0;0;0.0
NL0015000D50;;;https://twitter.com/YahooFinance;;4.085;0;0;0;0;0.0
NL0009538784;Technology;Semiconductors;https://www.nxp.com/;NXP Semiconductors N.V.;218.66;61.18;3.57;2.61;0.44;0.01
NO0010714785;;;https://twitter.com/YahooFinance;;0.1955;0;0;0;0;0.0
BE0974294267;Basic Materials;Other Industrial Metals & Mining;https://www.nyrstarnv.be/;Nyrstar NV;0.0706;0.15;0.47;0.27;0.28;0.0
BE0974358906;;;https://twitter.com/YahooFinance;;7.22;0;0;0;0;0.0
FR0014003711;;;https://twitter.com/YahooFinance;;4.41;0;0;0;0;0.0
NO0010865009;Healthcare;Medical Devices;https://observemedical.com/;Observe Medical ASA;0.399;0.69;0.58;0.89;0.54;0.0
NO0010914641;Industrials;Pollution & Treatment Controls;https://www.oceangeoloop.com/;Ocean GeoLoop AS;3.9;4.63;0.84;0.76;0.68;0.0
NO0010887565;Utilities;Utilities - Renewable;https://oceansun.no/;Ocean Sun AS;1.7;0.84;2.02;1.81;0.89;0.0
NL0010558797;Basic Materials;Specialty Chemicals;https://www.oci.nl/;OCI N.V.;11.105;42.29;0.26;0.16;0.1;0.0
NO0003399909;Industrials;Marine Shipping;https://www.odfjell.com/;Odfjell SE;110.2;34.31;3.21;4.41;0.43;0.04
NO0003399917;Industrials;Marine Shipping;https://www.odfjell.com/;Odfjell SE;108.0;110.29;0.98;1.35;0.43;0.04
FR0000052680;Consumer Defensive;Beverages - Wineries & Distilleries;https://oeneo.com/;Oeneo Société Anonyme;9.5;6.97;1.36;1.26;0.65;0.16
IT0005374035;Industrials;Aerospace & Defense;https://www.officinastellare.com/;Officina Stellare S.p.A.;13.7;6.15;2.23;1.57;0.37;0.0
NO0010405640;Healthcare;Biotechnology;https://www.pcibiotech.com/;PCI Biotech Holding ASA;1.498;1.41;1.06;0.97;0.89;0.0
IE00BWB8X525;Financial Services;Banks - Regional;https://www.permanenttsbgroup.ie/;Permanent TSB Group Holdings plc;1.5;50.58;0.03;0.03;0.09;29.09
FR0000120693;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.pernod-ricard.com/;Pernod Ricard SA;108.85;106.35;1.02;0.74;0.4;0.02
FR0000061459;Industrials;Electrical Equipment & Parts;https://www.gerard-perrier.com/en/home-page/;Gérard Perrier Industrie S.A.;87.0;65.89;1.32;0.96;0.53;0.03
GG00BPFJTF46;;;https://issgovernance.com/quickscore;Pershing Square Holdings Ord;49.05;0;0;0;0.8;0.0
NL0015001HZ9;Consumer Cyclical;Internet Retail;https://www.petserviceholding.com/;Pet Service Holding N.V.;4.5;0.0;0;0;0;0.0
NO0012942525;Energy;Oil & Gas E&P;https://petronorep.com/;PetroNor E&P ASA;10.2;1.78;5.73;7.39;1.17;0.0
FR0000064784;Financial Services;Asset Management;https://www.peugeot-invest.com/;Peugeot Invest Société anonyme;72.5;358.16;0.2;0.6;0.67;0.04
NO0010840507;Technology;Software - Application;https://www.pexip.com/;Pexip Holding ASA;46.2;12.94;3.57;3.66;0.76;0.0
DE0006916604;Industrials;Specialty Industrial Machinery;https://group.pfeiffer-vacuum.com/;Pfeiffer Vacuum Technology AG;152.8;85.91;1.78;1.61;0.58;0.01
IT0005274094;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.pharmanutra.it/;Pharmanutra S.p.A.;55.0;9.58;5.74;4.4;0.51;0.03
NL0010391025;Healthcare;Biotechnology;https://www.pharming.com/;Pharming Group N.V.;0.735;0.53;1.39;1.04;0.53;0.0
IT0005425365;Industrials;Consulting Services;https://www.promotica.it/;Promotica S.p.A.;2.34;4.05;0.58;0.33;0.24;0.0
FR0000061376;;;https://twitter.com/YahooFinance;;22.4;0;0;0;0;0.0
NO0010861990;Energy;Oil & Gas Equipment & Services;https://www.prosafe.com/;Prosafe SE;6.7;26.04;0.26;0.22;0.01;1.93
DE000PSM7770;Communication Services;Broadcasting;https://www.prosiebensat1.com/;ProSiebenSat.1 Media SE;5.445;30.27;0.18;0.2;0.22;1.35
NL0013654783;;;https://twitter.com/YahooFinance;;40.08;0;0;0;0;0.0
NO0010209331;Financial Services;Insurance - Specialty;https://www.protectorforsikring.no/;Protector Forsikring ASA;291.0;299.22;0.97;1.22;0.21;0.01
NO0010893902;Consumer Defensive;Farm Products;https://proximarseafood.com/;Proximar Seafood AS;3.6;11.7;0.31;0.35;0.28;0.0
BE0003810273;Communication Services;Telecom Services;https://www.proximus.com/;Proximus PLC;5.785;34.03;0.17;0.16;0.28;1.94
NL00150005Z1;Industrials;Waste Management;https://www.pryme-cleantech.com/;Pryme N.V.;2.02;0.78;2.59;5.32;0.7;0.0
IT0004176001;Industrials;Electrical Equipment & Parts;https://www.prysmiangroup.com/;Prysmian S.p.A.;64.5;43.66;1.48;0.93;0.28;0.02
NO0013178616;Real Estate;Real Estate Services;https://publicproperty.no/;Public Property Invest AS;17.48;49.55;0.35;0.66;0.51;0.0
FR0000130577;Communication Services;Advertising Agencies;https://www.publicisgroupe.com/;Publicis Groupe S.A.;104.4;121.92;0.86;0.55;0.28;0.03
FR0012419307;Communication Services;Electronic Gaming & Multimedia;https://pullupent.com/;Pullup Entertainment Société anonyme;22.05;44.77;0.49;0.58;0.37;0.0
IT0001402269;Real Estate;Real Estate Services;https://www.risanamentospa.com/;Risanamento SpA;0.0277;0;0;0;0.18;0.0
FR0000039091;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;872.0;370.66;2.35;1.77;0.56;0.0
FR0000045619;;;https://issgovernance.com/quickscore;Robertet SA;132.0;0;0;0;0.56;0.0
FR0000045601;Basic Materials;Chemicals;https://www.robertet.com/;Robertet SA;742.1;0;0;0;0.56;0.0
FR0013344173;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.roche-bobois.com/;Roche Bobois S.A.;36.4;42.07;0.87;0.68;0.27;0.0
IT0005481830;Technology;Software - Application;https://rocketcompany.it/;Rocket Sharing Company S.p.A.;0.37;0.41;0.9;0.67;0.25;0.0
FR0010523167;Technology;Electronic Components;https://www.roctool.com/;RocTool S.A.;0.37;1.07;0.35;0.19;0.23;0.0
FR0013477593;;;https://twitter.com/YahooFinance;;0.0005;0;0;0;0.2;0.0
NO0010808405;Financial Services;Banks - Regional;https://www.rsbank.no/;Romerike Sparebank;128.0;6123.08;0.02;0.02;0.13;0.05
IE00BKVD2N49;Technology;Computer Hardware;https://www.seagate.com/;Seagate Technology Holdings plc;98.51;43.45;2.27;2.03;0.16;0.04
FR0000039109;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;78.0;166.28;0.47;0.37;0.24;0.02
IT0005438046;Technology;Semiconductors;https://www.seco.com/en;Seco S.p.A.;1.82;1.89;0.96;0.55;0.54;0.0
GB00B5ZN1N88;Real Estate;REIT - Industrial;https://www.segro.com/;SEGRO Plc;751.0;0;0;0;0.63;0.0
IT0005353484;Communication Services;Publishing;https://www.seif-spa.it/;Società Editoriale Il Fatto S.p.A.;0.31;1.16;0.27;0.31;0.12;0.0
FR0004175842;Real Estate;REIT - Retail;https://www.selectirente.com/;Selectirente;86.5;146.13;0.59;1.33;0.61;0.05
NO0010612450;Real Estate;Real Estate Services;https://www.selvaagboligasa.no/;Selvaag Bolig ASA;35.45;46.64;0.76;0.57;0.49;0.27
PTSEM0AM0004;Basic Materials;Paper & Paper Products;https://www.semapa.pt/;Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.;13.74;49.24;0.28;0.22;0.31;0.46
IT0001469953;Communication Services;Telecom Services;https://soft.it/softlab-spa;Softlab S.p.A.;0.8;1.17;0.68;0.4;0.39;0.0
