Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
IT0004587470;;;;Poligrafici Printing S.p.A.;0,354;1,54;0,23;0,25;0,67;0
NL0000378669;;;;"B.V. Delftsch Aardewerkfabriek ""De Porceleyne Fles Anno 1653""";12;0;0;0;0,46;0
DE000PAG9113;;;;Dr. Ing. h.c. F. Porsche AG;59;94,21;0,63;0,54;0,43;0
DE000PAH0038;;;;Porsche Automobil Holding SE;34,66;423,92;0,08;0,5;0,88;0,09
IT0005545238;;;;Porto Aviation Group S.p.A.;3,9;0;0;0;0;0
IT0005337495;;;;Portobello S.p.A.;1,93;22,99;0,08;0,05;-0,01;0
IT0003796171;;;;Poste Italiane S.p.A.;13,83;0;0;0;0,04;0,43
NL0009739416;;;;PostNL N.V.;1,04;4,98;0,21;0,15;0,06;6,17
FR0000066441;;;;Poujoulat SA;9,98;38,32;0,26;0,23;0,43;0,14
FR0013015583;;;;Poulaillon SA;5,6;14;0,4;0,36;0,37;0
IT0005353815;;;;Powersoft S.p.A.;13,2;4,63;2,85;2,09;0,57;0
FR0012432516;;;;Poxel S.A.;0,1948;0,09;2,16;-0,26;19,77;0
IT0005499949;;;;Pozzi Milano S.p.A.;0,42;0,37;1,14;0,75;0,52;0
FR0014004EC4;;;;Precia S.A.;28,4;26,03;1,09;0,84;0,63;0,04
FR0010169920;;;;Predilife S.A.;4;2,38;1,68;1,18;0,08;0
IT0005442154;;;;Premia Finance S.p.A.;1,12;0,68;1,65;1,2;0,65;0
FR0004044600;;;;Prismaflex International, S.A.;5,4;22,86;0,24;0,14;0,24;0
FR0004052561;;;;Proactis SA;0,0665;0;0;0;0;0
FR0010313486;;;;Prodware;9,6;99,65;0,1;0,1;0,15;0,05
FR0012613610;;;;Prodways Group SA;0,432;1,17;0,37;0,23;0,51;0
FR0010380626;;;;Prologue S.A.;0,185;0,69;0,27;0,17;0,24;0
FR0013398617;;;;;0,0005;0;0;0;0,24;0
IT0005425365;;;;Promotica S.p.A.;2,26;4,05;0,56;0,32;0,24;0
NO0010861990;;;;Prosafe SE;6,38;26,04;0,25;0,2;0,01;2,03
DE000PSM7770;;;;ProSiebenSat.1 Media SE;5,335;30,27;0,18;0,2;0,22;1,38
NL0013654783;;;;Prosus N.V.;40,02;0;0;0;0,67;0
NO0010209331;;;;Protector Forsikring ASA;294;299,22;0,98;1,24;0,21;0,01
NO0010893902;;;;Proximar Seafood AS;3,69;11,7;0,32;0,36;0,28;0
BE0003810273;;;;Proximus PLC;5,84;34,03;0,17;0,16;0,28;1,92
NL00150005Z1;;;;Pryme N.V.;1,9;0,78;2,44;5;0,7;0
IT0004176001;;;;Prysmian S.p.A.;64,4;43,66;1,48;0,93;0,28;0,02
NO0013178616;;;;Public Property Invest AS;17,23;49,55;0,35;0,65;0,51;0
FR0000130577;;;;Publicis Groupe S.A.;101,25;121,92;0,83;0,53;0,28;0,03
FR0012419307;;;;Pullup Entertainment Société anonyme;22;44,77;0,49;0,57;0,37;0
DE0006969603;;;;PUMA SE;46;45,93;1;0,82;0,38;0,01
DE000A2G8ZX8;;;;Pyrum Innovations AG;340;14,86;22,88;23,46;0,36;0
NL0015001WM6;;;;Qiagen N.V.;43,43;15,54;2,79;1,86;0,56;0
BE0974272040;;;;Qrf Comm. VA;10,6;32,4;0,33;0,58;0,47;0,7
FR0000120560;;;;Quadient S.A.;17,32;48,28;0,36;0,26;0,44;0,17
BE0003730448;;;;Quest for Growth NV;3,91;7,37;0,53;0;1;0
FR0010889386;;;;Qwamplify;2,51;5,99;0,42;0,23;0,61;0,65
IT0005466963;;;;Racing Force S.P.A.;3,67;2,33;1,58;1,3;0,62;0
IT0005379737;;;;Radici Pietro Industries & Brands S.p.A.;1,04;7,91;0,13;0,12;0,46;0
IT0005054967;;;;Rai Way S.p.A.;5,2;1,61;3,23;3,64;0,38;0,93
AT0000606306;;;;Raiffeisen Bank International AG;19,32;624,13;0,03;0,03;0,1;0,21
PTRIZ0AM0009;;;;Raize - Instituição de Pagamentos, S.A.;0,59;0;0;0;0;0
PTFRV0AE0004;;;;Ramada Investimentos e Industria, S.A.;7,26;6,74;1,08;2,32;0,79;1,88
FR0000044471;;;;Ramsay Générale de Santé SA;11,75;61,59;0,19;0,18;0,17;0,74
NO0010907389;;;;;6,43;0;0;0;0;0
NL0000379121;;;;Randstad N.V.;42,5;43,67;0,97;0,58;0,38;0,09
GB00BM9PTW47;;;;Rapid Nutrition PLC;0,0448;0,19;0,24;0,14;0,42;0
IT0004724107;;;;Ratti S.p.A.;1,9;4,12;0,46;0,41;0,57;2,28
IT0004931496;;;;RCS MediaGroup S.p.A.;0,888;1,11;0,8;0,59;0,44;7,7
NO0003117202;;;;Reach Subsea ASA;8,06;11,86;0,68;0,65;0,31;0
BE0003841583;;;;Realco SA;13,6;0;0;0;0;0
FR0011858190;;;;Réalités S.A.;1,775;215,08;0,01;0;0,13;0
NO0010112675;;;;REC Silicon ASA;4,502;1,06;4,25;3,95;0,15;0
IT0003828271;;;;Recordati Industria Chimica e Farmaceutica S.p.A.;51,4;15,69;3,28;2,92;0,43;0,05
BE0003656676;;;;Recticel SA/NV;11,42;9,39;1,22;1,14;0,66;0,21
ES0173093024;;;;Redeia Corporación, S.A.;17,1;26,02;0,66;0,76;0,35;0,36
IT0005496101;;;;Redelfi S.p.A.;4,965;2,21;2,25;1,68;0,44;0
IT0005549354;;;;RedFish LongTerm Capital S.p.A.;1,21;1,91;0,63;0,57;0,49;0
NL0015001BF4;;;;ReFuels N.V.;11;1,88;5,85;4,49;0,45;0
LU0383812293;;;;Reinet Investments S.C.A.;24,4;31,47;0,78;2440;1;0
IT0005433740;;;;Relatech S.p.A.;2,52;1,68;1,5;0,92;0,35;0
GB00B2B0DG97;;;;RELX PLC;3784;0;0;0;0,21;0
FR0000130395;;;;Rémy Cointreau SA;59,05;55,27;1,07;0,79;0,56;0,02
PTREL0AM0008;;;;REN - Redes Energéticas Nacionais, SGPS, S.A.;2,385;10,25;0,23;0,32;0,26;2,85
FR0000131906;;;;Renault SA;42,61;407,3;0,1;0,07;0,24;0,13
GB00BNR4T868;;;;Renewi plc;810;26,11;31,02;28,79;0,15;0,01
IT0005282865;;;;Reply S.p.A.;155,5;0;0;0;0;0
ES0173516115;;;;Repsol, S.A.;11,335;0;0;0;0,42;0,61
IT0005543613;;;;Recupero Etico Sostenibile S.p.A.;9,8;4,55;2,15;1,71;0,27;0
BE0003720340;;;;Retail Estates N.V.;58,7;144,26;0,41;0,86;0,55;0,12
IT0005418204;;;;Reti S.p.A.;1,81;2,76;0,66;0,59;0,26;0
IT0005513202;;;;REVO Insurance S.p.A.;11,8;0;0;0;0;0
IT0005528069;;;;Reway Group S.p.A.;6,64;6,22;1,07;0,57;0,28;0
FR0010820274;;;;;1,552;0;0;0;0;0
FR0010451203;;;;Rexel S.A.;25;28,58;0,87;0,5;0,43;0,16
DE0007030009;;;;Rheinmetall AG;660,6;240,63;2,75;1,72;0,27;0
ES0105724001;;;;Riba Mundo Tecnología S.A.;11;45,76;0,24;0,13;0,15;0
FR0000075954;;;;Riber S.A.;2,69;2,11;1,27;0,87;0,55;0,95
IT0001402269;;;;Risanamento SpA;0,0258;0;0;0;0,18;0
FR0000039091;;;;Robertet SA;878;370,66;2,37;1,78;0,56;0
FR0000045619;;;;Robertet SA;132;0;0;0;0,56;0
FR0000045601;;;;Robertet SA;742,1;0;0;0;0,56;0
FR0013344173;;;;Roche Bobois S.A.;36,9;42,07;0,88;0,69;0,27;0
IT0005481830;;;;Rocket Sharing Company S.p.A.;0,384;0,41;0,94;0,7;0,25;0
FR0010523167;;;;RocTool S.A.;0,419;1,07;0,39;0,21;0,23;0
FR0013477593;;;;;0,0005;0;0;0;0,23;0
NO0010808405;;;;Romerike Sparebank;132,5;6123,08;0,02;0,02;0,13;0,04
NO0010759988;;;;Romsdal Sparebank;123,98;2795,12;0,04;0,05;0,14;0
IT0001017851;;;;Rosetti Marino SpA;45,6;102,77;0,44;0,3;0,32;0
FR0000037640;;;;Rougier S.A.;14,5;71,26;0,2;0,15;0,18;0,24
BE0003741551;;;;Roularta Media Group NV;11,45;21,33;0,54;0,5;0,67;0,19
FR0013269123;;;;Rubis;22,56;43,21;0,52;0,41;0,42;0,29
DE0007037129;;;;RWE Aktiengesellschaft;30,75;118,87;0,26;0,22;0,34;0,08
IE00BYTBXV33;;;;Ryanair Holdings plc;19,545;0;0;0;0,47;0
PTSCB0AM0001;;;;Sporting Clube de Braga - Futebol, SAD;14,6;0;0;0;0;0
FR0000121709;;;;SEB SA;89,75;111,61;0,8;0,47;0,39;0,02
IT0005468290;;;;S.I.F. Italia S.p.A.;1,26;1,55;0,81;0,67;0,72;0
IT0003621783;;;;S.S. Lazio S.p.A.;1,025;5,59;0,18;0,19;0;0
IT0001042610;;;;Sabaf S.p.A.;14,75;23,7;0,62;0,49;0,45;0,26
IT0005521551;;;;Saccheria F.lli Franceschetti S.p.A.;1,17;2,13;0,55;0,44;0,49;0
FR001400F1V2;;;;Safe Orthopaedics SA;0,066;0;0;0;0;0
IT0004604762;;;;Safilo Group S.p.A.;0,908;1,77;0,51;0,36;0,44;0
FR0000073272;;;;Safran SA;211,9;95,55;2,22;1,29;0,24;0,01
NO0010572589;;;;Saga Pure ASA;1,26;1,82;0,69;0,69;1;0
FR0000125007;;;;Compagnie de Saint-Gobain S.A.;88,02;79,94;1,1;0,78;0,43;0,04
FR0000060121;;;;Saint Jean Groupe Société anonyme;19,7;58,46;0,34;0,34;0,44;0,06
IT0005495657;;;;Saipem SpA;2,542;0;0;0;0,19;1
IT0005388266;;;;Salcef Group S.p.A.;0;18,27;0;0;0,37;0
NO0010310956;;;;SalMar ASA;591,5;305,18;1,94;1,39;0,31;0,01
NO0010892094;;;;Salmon Evolution ASA;6,59;6,57;1;1,76;0,72;0
IT0004712375;;;;Salvatore Ferragamo S.p.A.;6,11;10,68;0,57;0,54;0,43;0,33
FR0000060071;;;;Samse SA;138,5;473,65;0,29;0,23;0,37;0,04
NO0006001007;;;;Rogaland Sparebank;123,78;1707,24;0,07;0,08;0,11;0
IT0003549422;;;;;30,6;0;0;0;0;0
FR0000120578;;;;Sanofi;91,8;0;0;0;0,56;0,04
DE0007164600;;;;SAP SE;241,35;0;0;0;0,59;0,01
FR0010776617;;;;Sapmer SA;7,65;26,79;0,29;0,24;0,16;0,22
DE0007165607;;;;Sartorius Aktiengesellschaft;176,2;288,86;0,61;0,66;0,27;0
DE0007165631;;;;Sartorius Aktiengesellschaft;212,3;284,04;0,75;0,81;0,27;0
FR0013154002;;;;Sartorius Stedim Biotech S.A.;175,25;48,61;3,61;2,98;0,49;0
NO0010863285;;;;Sats ASA;25,5;45,08;0,57;0,61;0,14;0
FR0000120107;;;;Savencia SA;52,6;309,36;0,17;0,12;0,34;0,03
FR0013155975;;;;La Savonnerie De Nyons;26,6;0;0;0;0;0
IT0005568461;;;;;8,5;0;0;0;0,81;0
NL0000360618;;;;SBM Offshore N.V.;17,15;97,15;0,18;0,13;0,22;0,34
NO0003053308;;;;Scana ASA;2,805;2,68;1,05;0,81;0,4;1,29
NO0010715139;;;;Scatec ASA;80,2;270,27;0,3;0,32;0,23;0,02
FR0006239109;;;;Société Centrale des Bois et des Scieries de la Manche S.A.;8,55;34,39;0,25;0,43;0,53;0
FR0010972091;;;;Societe de Conseil en Externalisation et en Marketing Internet - SCEMI Société Anonyme;3,96;0;0;0;0;0
BE0012378593;;;;Scheerders van Kerchove's Verenigde fabrieken nv;388;0;0;0;0,41;0
NO0003028904;;;;Schibsted ASA;382,8;315,79;1,21;2,39;0,81;0
NO0010736879;;;;Schibsted ASA;357;238,23;1,5;2,95;0,81;0
AN8068571086;;;;Schlumberger Limited;42,02;0;0;0;0,46;0,07
FR0000121972;;;;Schneider Electric S.E.;248,65;64,97;3,83;2,66;0,47;0,01
IT0005340051;;;;Sciuker Frames S.p.A.;1,96;12,76;0,15;0,09;0,21;0
FR0010411983;;;;SCOR SE;24,24;193,68;0,13;0,14;0,13;0,2
IE00BKVD2N49;;;;Seagate Technology Holdings plc;98,18;43,45;2,26;2,02;0,16;0,04
FR0000039109;;;;Séché Environnement SA;78;166,28;0,47;0,37;0,24;0,02
IT0005438046;;;;Seco S.p.A.;1,846;1,89;0,98;0,56;0,54;0
GB00B5ZN1N88;;;;SEGRO Plc;752,2;0;0;0;0,63;0
IT0005353484;;;;Società Editoriale Il Fatto S.p.A.;0,314;1,16;0,27;0,31;0,12;0
FR0004175842;;;;Selectirente;86,5;146,13;0,59;1,33;0,61;0,05
NO0010612450;;;;Selvaag Bolig ASA;35,75;46,64;0,77;0,58;0,49;0,27
PTSEM0AM0004;;;;Semapa - Sociedade de Investimento e Gestão, SGPS, S.A.;14;49,24;0,28;0,23;0,31;0,45
FR0012596468;;;;Sensorion SA;0,71;0,15;4,73;3,74;0,74;0
NL0010623518;;;;Sequa Petroleum N.V.;0,011;0;0;0;0;0
BE0974340722;;;;Sequana Medical NV;0,682;0,57;1,2;0,7;0,14;0
FR0011950682;;;;SergeFerrari Group SA;5,52;27,43;0,2;0,14;0,35;0,19
IT0005283640;;;;Seri Industrial S.p.A.;2,875;6,65;0,43;0,29;0,29;0
IT0003814537;;;;Servizi Italia S.p.A.;2,36;11,64;0,2;0,18;0,34;1,98
LU0088087324;;;;SES S.A.;3,223;26,9;0,12;0,11;0,37;2,45
IT0004729759;;;;SeSa S.p.A.;82,05;110,65;0,74;0,41;0,21;0,03
IT0005337172;;;;SG Company S.p.A.;0,254;1,11;0,23;0,16;0,13;0
IT0005379620;;;;Shedir Pharma Group S.p.A.;4,86;4,45;1,09;0,89;0,66;0
GB00BP6MXD84;;;;Shell plc;2494;0;0;0;0,48;0
NL0012044747;;;;Redcare Pharmacy NV;153;30,21;5,06;2,97;0,5;0
FR0013006558;;;;SRP Groupe S.A.;0,936;2,18;0,43;0,24;0,56;0
GG00BQZCBZ44;;;;Shurgard Self Storage Ltd;38,2;54,28;0,7;1,85;0,68;0,07
IT0005504128;;;;Siav S.p.A.;2,04;6,17;0,33;0,29;0,18;0
IT0005556581;;;;Sicily by Car S.p.A.;3,48;8;0,43;0,43;0,54;0
FR0010202606;;;;Sidetrade SA;224;28,22;7,94;4,42;0,51;0,01
DE0007236101;;;;Siemens Aktiengesellschaft;192,64;136,4;1,41;0,96;0,35;0,02
DE000ENER6Y0;;;;;52,8;0;0;0;0;0
DE000SHL1006;;;;Siemens Healthineers AG;51,66;0;0;0;0,4;0,03
NL0011660485;;;;Sif Holding N.V.;12,28;13,95;0,88;0,95;0,38;0
FR0000060790;;;;Signaux Girod S.A.;13,7;83,93;0,16;0,14;0,69;0,51
NL0011821392;;;;Signify N.V.;20,86;39,91;0,52;0,35;0,38;0
DE000WAF3001;;;;Siltronic AG;48,92;153,94;0,32;0,42;0,43;0,07
IT0005573123;;;;;1,86;0;0;0;0,5;0
BE0003898187;;;;Sipef NV;56,2;79,18;0,71;1,47;0,79;0,04
FR0010812230;;;;;0,0034;0;0;0;0;0
IT0005262149;;;;SIT S.p.A.;0,92;12,57;0,07;0,05;0,33;3,99
DE0007231326;;;;Sixt SE;71,2;235,01;0,3;0,19;0,28;0,03
NO0010931207;;;;Skandia GreenPower AS;1,07;1,35;0,79;0,54;0,1;0
SE0000148884;;;;Skandinaviska Enskilda Banken AB (publ);156,3;0;0;0;0,06;0,04
NO0006001809;;;;Skue Sparebank;263,8;9933,6;0,03;0,03;0,14;0,02
NL0000817179;;;;Sligro Food Group N.V.;10,66;27,36;0,39;0,29;0,32;0,45
DE000A0DJ6J9;;;;SMA Solar Technology AG;13,95;44,49;0,31;0,22;0,42;0,26
FR0014005I80;;;;S.M.A.I.O S.A.;2,32;2,47;0,94;0,74;1,29;0
FR0011131788;;;;Smalto Holding SA;0,01;0;0;0;0;0
NO0011008971;;;;SmartCraft ASA;28,5;2,72;10,48;9,05;0,73;0
NO0011012502;;;;Smartoptics Group AS;18,8;0,47;40;31,33;0,59;0
BE0974323553;;;;Smartphoto Group NV;26,1;17,15;1,52;1,37;0,61;0,11
FR0013214145;;;;SMCP S.A.;3,285;18,02;0,18;0,15;0,51;0
FR0004016699;;;;;26,9;0;0;0;0;0
IT0003153415;;;;Snam S.p.A.;4,466;0;0;0;0,24;1,25
FR0010209809;;;;Société Française de Casinos Société Anonyme;1,82;2,41;0,76;0,59;0,73;0
FR0000130809;;;;Société Générale Société anonyme;25,615;1976,84;0,01;0,01;0,04;0,25
FR0000121220;;;;Sodexo S.A.;80,45;92,44;0,87;0,66;0,25;0,04
FR0000078321;;;;Soditech SA;1,25;2,07;0,6;0,51;0,46;0
BE0003717312;;;;Sofina Société Anonyme;214;296,83;0,72;9,34;0,93;0,01
BE0003773877;;;;Softimat S.A.;0,99;2,3;0,43;1,38;0,86;18,87
IT0001469953;;;;Softlab S.p.A.;0,82;1,17;0,7;0,41;0,39;0
NO0010811961;;;;SoftOx Solutions AS;0,011;0;0;0;0,83;0
FR0000065864;;;;Sogeclair SA;17,6;44,06;0,4;0,24;0,31;0,27
IT0000076536;;;;Sogefi S.p.A.;1,97;5,56;0,35;0,3;0,39;3,16
NO0006000603;;;;Sogn Sparebank;254,95;0;0;0;0,14;0,02
FR0013227113;;;;Soitec SA;85;71,1;1,2;1,14;0,75;0
IT0001206769;;;;SOL S.p.A.;35,45;19,33;1,83;1,63;0,47;0,04
IT0005200248;;;;Solutions Capital Management SIM S.p.A.;3,26;2,56;1,27;1;0,52;0
IT0005497893;;;;Solid World Group S.p.A.;1,862;4,46;0,42;0,26;0,18;0
FR00140006O9;;;;Solocal Group S.A.;2,57;13,44;0,19;0,52;1,07;5,08
NO0003080608;;;;Solstad Offshore ASA;41,68;79,88;0,52;0,53;0,2;0,16
FR0013379484;;;;Solutions 30 SE;0,852;6,27;0,14;0,09;0,18;0
BE0003545531;;;;Solvac S.A.;105,5;128,86;0,82;8,17;0,92;0,05
BE0003470755;;;;Solvay SA;31,85;52,75;0,6;0,44;0,19;0,17
IT0005329815;;;;Somec S.p.A.;12,85;50,37;0,26;0,16;0,06;0
PTSON0AM0001;;;;Sonae, SGPS, S.A.;0,925;0;0;0;0,28;6,35
PTSNC0AM0006;;;;Sonaecom, SGPS, S.A.;2,38;4,61;0,52;2,74;0,95;2,16
FR0000050809;;;;Sopra Steria Group SA;181,2;242,86;0,75;0,52;0,32;0,01
IT0005338675;;;;SosTravel.com S.p.A.;0,942;0,53;1,78;1,29;0,65;0
BE0003798155;;;;Spadel SA;189;75,08;2,52;2,32;0,72;0,01
NO0010887110;;;;Sparebank 68° Nord;158,5;4070,03;0,04;0,04;0,13;0
NO0006390301;;;;SpareBank 1 SMN;166,2;1697,02;0,1;0,11;0,12;0,03
NO0010631567;;;;SpareBank 1 Sør-Norge ASA;146,4;1011,44;0,14;0,16;0,1;0,03
NO0012483207;;;;Sparebanken Møre;92,23;2156,46;0,04;0,05;0,08;0,05
NO0006001502;;;;Sparebanken Sør;187,5;4082,25;0,05;0,05;0,1;0,04
NO0006000900;;;;Sparebanken Vest;131,9;2987,77;0,04;0,05;0,08;0,04
NO0006222009;;;;Sparebanken Øst;66,99;2221,73;0,03;0,03;0,11;0,12
FR00140043Y1;;;;;0,36;0;0;0;0;0
NO0010691660;;;;SpareBank 1 Nordmøre;143,98;3050,94;0,05;0,06;0,15;0
NO0010751910;;;;SpareBank 1 Østlandet;151,16;1366,38;0,11;0,13;0,12;0,03
NO0010029804;;;;SpareBank 1 Helgeland;140,2;1383,09;0,1;0,12;0,14;0,03
NO0006000801;;;;SpareBank 1 Nord-Norge;120,48;1344,69;0,09;0,1;0,13;0,05
NO0006390400;;;;SpareBank 1 Ringerike Hadeland;323;2006,58;0,16;0,19;0,16;0,01
NO0010285562;;;;SpareBank 1 Østfold Akershus;370;2348,02;0,16;0,19;0,16;0,01
FR0000054371;;;;Speed Rabbit Pizza SA;8,2;0;0;0;0;0
FR0012757854;;;;SPIE SA;29,6;58,59;0,51;0,45;0,21;0
IT0005449522;;;;Spindox S.p.A.;10,7;13,05;0,82;0,47;0,17;0
FR0011464452;;;;SpineGuard SA;0,2225;0,13;1,71;1,06;0,69;0
FR001400N2P2;;;;Spineway SA;0,1012;4,93;0,02;0,02;0,78;0
NO0012548819;;;;Spir Group ASA;8,38;16,36;0,51;0,74;0,5;0
PTSCP0AM0001;;;;Sporting Clube de Portugal - Futebol, SAD;0,985;2,78;0,35;0,45;0,06;0
LU1778762911;;;;Spotify Technology S.A.;493,51;46,35;10,65;7,72;0,44;0
NO0010781560;;;;Spotlio AS;0,26;0,03;8,67;8,67;0,77;0
FR0011289040;;;;SQLI SA;54;33,01;1,64;1,05;0,51;0,04
FR0000054199;;;;;0,0652;0;0;0;0;0
NO0012780958;;;;;54,6;0;0;0;0,47;0
NO0012547308;;;;Standard Supply AS;21,35;14,13;1,51;1,39;0,91;0
IT0005466195;;;;Star7 S.p.A.;6,4;9,41;0,68;0,43;0,28;0
FR0000064271;;;;STEF SA;129,4;253,34;0,51;0,47;0,35;0,02
DE000A0LR936;;;;STEICO SE;19,32;41,55;0,46;0,66;0,57;0,04
NL00150001Q9;;;;;12,616;0;0;0;0;0
FR001400MDW2;;;;STIF Société anonyme;23,1;5,68;4,07;3,39;0,5;0
NL0000226223;;;;STMicroelectronics N.V.;24,875;27,68;0,9;1,12;0,69;0,03
NO0003053605;;;;Storebrand ASA;125,2;2326,57;0,05;0,06;0,03;0,04
FR0000074775;;;;Stradim Espace Finances SA;5,5;71,01;0,08;0,04;0,16;0,53
FR0010528059;;;;Streamwide S.A.;31,4;12,15;2,58;1,54;0,49;0
NO0010098247;;;;StrongPoint ASA;9,92;14,56;0,68;0,45;0,48;0,44
LU0075646355;;;;Subsea 7 S.A.;179,8;27,01;6,66;7,67;0,52;0
GB00B8GJBS16;;;;Sumo Resources Plc;0,0045;0;0;0;0;0
NO0010672900;;;;Sunndal Sparebank;115,5;2142,03;0,05;0,06;0,15;0,06
IT0005469264;;;;Svas Biosana S.p.A.;6,8;28,93;0,24;0,16;0,36;0
FR0004180578;;;;Sword Group S.E.;35,35;18,39;1,92;1,11;0,55;0,12
BE0974464977;;;;Syensqo SA/NV;74,45;77,44;0,96;0,95;0,6;0
FR0000032658;;;;Synergie SA;27,4;55,46;0,49;0,33;0,55;0,08
IT0005378333;;;;Talea Group S.p.A.;4,53;21,06;0,22;0,18;0,22;0
IT0003153621;;;;Tamburi Investment Partners S.p.A.;8,38;11,09;0,76;2,44;0,71;0,16
FR0004188670;;;;Tarkett S.A.;10,1;28,85;0,35;0,22;0,35;0,26
FR0000063307;;;;;1,21;0;0;0;0;0
DE000A2YN900;;;;TeamViewer SE;12,17;10,63;1,14;1,88;0,07;0
NL0014559478;;;;;24,4;0;0;0;0;0
IT0005162406;;;;Technogym S.p.A.;10,39;3,82;2,72;2,19;0,43;0
IT0005482333;;;;Technoprobe S.p.A.;5,845;1,37;4,27;5,22;0,88;0
NO0012916131;;;;Techstep ASA;11,75;23,05;0,51;0,54;0,49;0
IT0005425050;;;;Tecma Solutions S.p.A.;1,81;1,35;1,34;0,75;0,35;0
NO0010887516;;;;TECO 2030 ASA;0,4;3,7;0,11;0,15;0,01;0
PTTD10AM0000;;;;Teixeira Duarte, S.A.;0,0876;3,54;0,02;0,02;0,09;23,06
NO0010951577;;;;Tekna Holding ASA;3,73;0,5;7,46;6,11;0,37;0
IT0003497168;;;;Telecom Italia S.p.A.;0,2369;0;0;0;0,32;21,61
IT0003497176;;;;Telecom Italia S.p.A.;0,2768;0;0;0;0,32;23,3
ES0178430E18;;;;Telefónica, S.A.;4,338;0;0;0;0,2;1,99
NO0010063308;;;;Telenor ASA;128,1;0;0;0;0,32;0,06
FR0000051807;;;;Teleperformance SE;87,42;164,43;0,53;0,47;0,36;0,02
IT0005240046;;;;Telesia S.p.A.;1,94;10,17;0,19;0,11;0,37;0
CH0008175645;;;;Téléverbier SA;49;159,59;0,31;0,6;0,68;0,01
LU2598331598;;;;Tenaris S.A.;18,6;0;0;0;0,82;0,15
IT0005428898;;;;Tenax International S.p.A.;2,36;5,05;0,47;0,27;0,33;0
FR001400BMH7;;;;Teract S.A.;0,95;14,24;0,07;0,05;0,23;0
FR0014000TB2;;;;;0,0005;0;0;0;0;0
IT0003242622;;;;Terna S.p.A.;8;0;0;0;0,35;0,52
IT0004585243;;;;Tesmec S.p.A.;0,0657;0,65;0,1;0,06;0,16;67,12
IT0005496473;;;;Tessellis S.p.A.;0,238;1,63;0,15;0,2;0,08;0
BE0003555639;;;;Tessenderlo Group NV;22,2;42,27;0,53;0,61;0,68;0,27
GG00B1RMC548;;;;Tetragon Financial Group Limited;14,1;38,25;0,37;4,09;0,91;0,35
BE0974263924;;;;Texaf S.A.;34,4;45,4;0,76;1,57;0,69;0,11
FR0000054900;;;;TF1 SA;7,245;12,11;0,6;0,38;0,53;0,88
FR0013295789;;;;;29,2;0;0;0;0;0
NO0003078800;;;;TGS ASA;110;10,89;10,1;7,65;0,51;0,04
FR0000121329;;;;Thales S.A.;142,15;172,24;0,83;0,54;0,18;0,01
FR0011053636;;;;The Blockchain Group;0,326;0,46;0,71;0,71;0,23;0
IT0005439085;;;;The Italian Sea Group S.p.A.;7,36;6,45;1,14;0,85;0,35;0
NL00150001S5;;;;The Kingfish Company N.V.;5,9;1,69;3,49;4,5;0,49;0
PTPTI0AM0006;;;;The Navigator Company, S.A.;3,484;3,63;0,96;0,93;0,46;2,47
FR0010120402;;;;Theraclion SA;0,36;0,38;0,95;0,56;0,52;0
FR0013286259;;;;;0,452;0;0;0;0;0
BE0974387194;;;;;0,0988;0;0;0;0;0
FR0013333432;;;;Thermador Groupe SA;68,8;46,11;1,49;1,26;0,72;0,04
NO0010597883;;;;Thor Medical ASA;3,42;0,3;11,4;7,77;0,94;0
DE0007500001;;;;thyssenkrupp AG;3,997;44,22;0,09;0,06;0,33;0,2
FI0009000277;;;;TietoEVRY Oyj;17,34;21,2;0,82;0,79;0,45;0,26
FR0013230612;;;;Tikehau Capital;20,25;25,35;0,8;1,6;0,67;0
BE0974282148;;;;TINC NV;11,12;13,27;0,84;185,33;1;0,36
IT0005037210;;;;Tinexta S.p.A.;8,17;23,34;0,35;0,37;0,36;0,21
NL0010389508;;;;Titan N.V.;1,71;2,25;0,76;0,68;0,88;0
BE0974338700;;;;Titan Cement International S.A.;39,5;38,48;1,03;1,09;0,48;0
NL0000852523;;;;TKH Group N.V.;31,04;39,19;0,79;0,54;0,41;0,12
NL0015000YE1;;;;TME Pharma N.V.;0,0815;0,06;1,36;0,74;0,12;0
IT0005531238;;;;TMP Group S.p.A.;1,57;5,31;0,3;0,2;0,56;0
IT0003007728;;;;TOD'S S.p.A.;37,65;45,75;0,82;0,72;0,52;0
NO0012470089;;;;;154,2;3,82;40,37;28,19;0,38;0,01
FR001400H2X4;;;;Tonner Drones S.A.;0,0106;0;0;0;0;0
FR00140062B9;;;;Toosla Société Anonyme;0,61;4,7;0,13;0,09;0,02;0
IT0000214293;;;;Toscana Aeroporti S.p.A.;14;14,68;0,95;1,14;0,37;0,24
FR0000120271;;;;TotalEnergies SE;54,06;0;0;0;0,41;0,11
FR0000033003;;;;Touax SCA;3,74;79,92;0,05;0,04;0,14;1,05
FR0000036816;;;;Société de la Tour Eiffel;4,06;94,82;0,04;0,06;0,42;1,33
PTSCT0AP0018;;;;Toyota Caetano Portugal, S.A.;5,2;12,86;0,4;0,33;0,37;0,72
IT0005246142;;;;Technical Publications Service S.p.A.;7;6,57;1,07;0,79;0,58;0
FR0005175080;;;;Transgene SA;0,707;0,34;2,08;1,96;0,53;0
